Student ID,student_name,gender,grade,school_name__renamed,reading_score,math_score
23679,Aaron Webb,M,11th,Pena High School,85,83
23680,Alison Torres,F,12th,Pena High School,81,96
23681,Eric Lewis,M,12th,Pena High School,94,97
23682,James Shannon,M,10th,Pena High School,72,78
23683,Sierra Hodge,F,9th,Pena High School,85,92
23684,John Mayer,M,10th,Pena High School,94,82
23685,Brent Thomas,M,12th,Pena High School,79,96
23686,Dale Shaw,M,9th,Pena High School,72,68
23687,Gregory Gutierrez,M,9th,Pena High School,96,92
23688,Jacob Phillips,M,9th,Pena High School,85,80
23689,Karen Jones,F,9th,Pena High School,74,79
23690,Lori Stewart,F,10th,Pena High School,94,99
23691,Donald Ellis,M,9th,Pena High School,73,76
23692,Larry Campbell,M,11th,Pena High School,70,98
23693,Angela Holden,F,9th,Pena High School,93,96
23694,Alex Mcgee,M,10th,Pena High School,76,93
23695,Tracy Meza,F,11th,Pena High School,77,72
23696,Raymond Hill,M,10th,Pena High School,75,84
23697,Jennifer Chan,F,9th,Pena High School,77,95
23698,Jennifer Joyce,F,12th,Pena High School,72,99
23699,Anna Russell,F,12th,Pena High School,83,91
23700,Crystal Miller DVM,F,10th,Pena High School,86,85
23701,Sonya Morales,F,9th,Pena High School,90,94
23702,Nathaniel Wells,M,10th,Pena High School,82,77
23703,Kevin Jenkins,M,11th,Pena High School,76,74
23704,Hunter Camacho,M,12th,Pena High School,71,83
23705,Jennifer Lee,F,9th,Pena High School,96,95
23706,Alyssa Cowan,F,10th,Pena High School,92,74
23707,Stephanie Moore,F,10th,Pena High School,79,77
23708,Angela Jones,F,12th,Pena High School,84,86
23709,Gloria Torres,F,11th,Pena High School,71,75
23710,Jennifer Scott,F,12th,Pena High School,69,80
23711,Terri Miles,F,12th,Pena High School,73,78
23712,Alexander Thompson,M,12th,Pena High School,87,81
23713,Samuel Nunez,M,12th,Pena High School,77,82
23714,Richard Myers,M,12th,Pena High School,86,89
23715,Joseph Park,M,10th,Pena High School,77,89
23716,Stephanie Nelson,F,10th,Pena High School,78,98
23717,Brian Gomez,M,9th,Pena High School,88,77
23718,Patty Nichols,F,10th,Pena High School,78,99
23719,Barbara Bryant,F,10th,Pena High School,91,81
23720,Julie Olsen,F,11th,Pena High School,84,83
23721,Rebecca Kline,F,11th,Pena High School,81,75
23722,Robert Garrison,M,11th,Pena High School,69,98
23723,Steven Bell,M,9th,Pena High School,76,81
23724,Molly Lewis,F,12th,Pena High School,85,81
23725,Stacy Hall,F,12th,Pena High School,71,72
23726,Jeffrey Wells,M,12th,Pena High School,77,85
23727,Joe Vance,M,12th,Pena High School,69,86
23728,Cody Brandt,M,11th,Pena High School,70,98
23729,Amy Miller,F,9th,Pena High School,80,72
23730,Benjamin Curtis,M,12th,Pena High School,69,75
23731,Gina Nguyen,F,9th,Pena High School,96,73
23732,Megan Harrison,F,10th,Pena High School,96,98
23733,Michael Bailey,M,9th,Pena High School,81,92
23734,April Rice,F,9th,Pena High School,88,83
23735,Daisy Lee,F,10th,Pena High School,88,90
23736,Ronnie Martinez,M,9th,Pena High School,84,74
23737,Christopher Dougherty,M,12th,Pena High School,94,80
23738,Norma Delacruz,F,9th,Pena High School,94,86
23739,Christopher Lopez,M,9th,Pena High School,75,98
23740,Charlotte Olson,F,12th,Pena High School,99,95
23741,Bryan Lopez,M,10th,Pena High School,83,78
23742,Dustin Gonzalez,M,11th,Pena High School,74,77
23743,Willie Dominguez,M,10th,Pena High School,94,73
23744,Stephen Williams,M,9th,Pena High School,97,83
23745,Jill Hunter,F,11th,Pena High School,92,83
23746,Cynthia Rice,F,11th,Pena High School,90,72
23747,Gina Mcgee,F,9th,Pena High School,96,96
23748,Daniel Simmons,M,10th,Pena High School,95,98
23749,Tammy Jones,F,10th,Pena High School,82,79
23750,Dana Rodriguez,F,10th,Pena High School,71,79
23751,Joseph Walters,M,11th,Pena High School,93,93
23752,Mrs. Margaret Watson,F,10th,Pena High School,77,93
23753,Sherri Conley,F,10th,Pena High School,70,69
23754,Mr. John Martin,M,9th,Pena High School,69,95
23755,Brian Oconnell,M,12th,Pena High School,92,73
23756,John Wright,M,9th,Pena High School,87,97
23757,Tina Alvarado,F,9th,Pena High School,92,74
23758,Carl Harrison,M,11th,Pena High School,74,87
23759,Ashley Meyer,F,11th,Pena High School,70,96
23760,Janet Flores,F,12th,Pena High School,79,78
23761,Richard Price MD,M,9th,Pena High School,79,81
23762,Chad Stanton,M,11th,Pena High School,99,83
23763,Margaret Calhoun,F,9th,Pena High School,74,75
23764,Michael Martinez,M,11th,Pena High School,75,90
23765,William Hebert,M,9th,Pena High School,94,68
23766,Deborah Flores,F,9th,Pena High School,93,79
23767,Abigail Miller,F,12th,Pena High School,77,84
23768,Alan Duncan,M,11th,Pena High School,75,82
23769,Jacob Wright,M,12th,Pena High School,84,95
23770,Tony Miller,M,10th,Pena High School,81,75
23771,Michael Dodson,M,9th,Pena High School,83,75
23772,Natalie Gonzalez,F,9th,Pena High School,77,92
23773,Dale York,M,10th,Pena High School,92,93
23774,Kelly Keller,F,10th,Pena High School,92,81
23775,Ryan Woodward,M,11th,Pena High School,98,71
23776,Tanya Wells,F,10th,Pena High School,84,96
23777,Christopher Carrillo,M,10th,Pena High School,85,88
23778,Jennifer Powell DVM,F,9th,Pena High School,95,94
23779,Crystal Villarreal,F,9th,Pena High School,70,78
23780,Jesse Johnson,M,12th,Pena High School,96,68
23781,Kelly Dickerson,F,12th,Pena High School,73,72
23782,Nicholas Ibarra,M,9th,Pena High School,76,74
23783,Nicolas Roberts,M,9th,Pena High School,88,94
23784,Diana Wilson,F,11th,Pena High School,73,75
23785,Dale Quinn,M,11th,Pena High School,78,88
23786,Kayla Brown,F,10th,Pena High School,72,85
23787,Krystal Powell,F,12th,Pena High School,91,68
23788,Peter Lewis,M,9th,Pena High School,80,81
23789,Amy Adams,F,9th,Pena High School,84,96
23790,Debra Bishop,F,10th,Pena High School,87,73
23791,William Larson,M,10th,Pena High School,80,89
23792,Charles Williams,M,11th,Pena High School,75,93
23793,Karen Cooley,F,10th,Pena High School,72,70
23794,Bill Miller,M,12th,Pena High School,76,86
23795,Christopher Rodriguez,M,9th,Pena High School,92,75
23796,David Johnson,M,11th,Pena High School,72,75
23797,Amanda Sweeney,F,11th,Pena High School,93,79
23798,Tyler Kim,M,9th,Pena High School,76,73
23799,Sheri Davis DDS,F,12th,Pena High School,69,96
23800,Kristy Johnson,F,11th,Pena High School,86,84
23801,Cole Taylor,M,9th,Pena High School,92,98
23802,Ronald Ramirez,M,11th,Pena High School,88,86
23803,Erika Torres,F,9th,Pena High School,80,84
23804,Erica Smith,F,10th,Pena High School,87,73
23805,Richard Fox,M,10th,Pena High School,93,73
23806,Cody Russell,M,11th,Pena High School,97,93
23807,Mary Jackson,F,11th,Pena High School,90,78
23808,Jessica Rose,F,10th,Pena High School,90,88
23809,Michael Martin,M,9th,Pena High School,82,76
23810,Nancy Kelley,F,11th,Pena High School,88,70
23811,Terri Smith,F,9th,Pena High School,74,81
23812,Kristopher Guerrero,M,9th,Pena High School,81,97
23813,Brendan Alvarado,M,10th,Pena High School,88,75
23814,Mary Scott,F,9th,Pena High School,76,80
23815,Kayla Reyes,F,10th,Pena High School,69,72
23816,Nichole Beck,F,10th,Pena High School,69,92
23817,Lisa Tate,F,11th,Pena High School,87,98
23818,Angela Moore,F,11th,Pena High School,91,87
23819,Michael Patel,M,9th,Pena High School,96,80
23820,Rachel Spears,F,11th,Pena High School,88,97
23821,Micheal Anderson,M,9th,Pena High School,76,98
23822,Julie Hernandez,F,12th,Pena High School,84,90
23823,William Rodriguez,M,11th,Pena High School,85,74
23824,Katherine Norris,F,9th,Pena High School,71,98
23825,James Potts,M,9th,Pena High School,82,84
23826,Traci Blanchard MD,F,12th,Pena High School,95,95
23827,Karen Barker,F,12th,Pena High School,94,92
23828,Caroline Andrews,F,12th,Pena High School,70,94
23829,Jessica Holloway,F,12th,Pena High School,87,94
23830,Randy Soto,M,10th,Pena High School,90,75
23831,Christine Harris,F,11th,Pena High School,81,99
23832,Katrina Payne,F,11th,Pena High School,85,73
23833,John Joyce,M,10th,Pena High School,81,90
23834,Barbara Keith,F,11th,Pena High School,73,89
23835,Christopher Jimenez,M,9th,Pena High School,90,77
23836,Thomas Spence,M,9th,Pena High School,75,87
23837,Jasmine Lynn,F,10th,Pena High School,99,86
23838,Linda Dickson,F,11th,Pena High School,95,97
23839,Kyle Robinson,M,10th,Pena High School,70,88
23840,Timothy Vazquez,M,11th,Pena High School,69,98
23841,Regina Davis,F,9th,Pena High School,97,94
23842,Lauren Perry,F,10th,Pena High School,76,84
23843,Christine Jones,F,12th,Pena High School,94,74
23844,Travis Wyatt,M,10th,Pena High School,89,72
23845,Curtis Stewart,M,11th,Pena High School,81,98
23846,Virginia Turner,F,10th,Pena High School,76,90
23847,Brett Kim,M,10th,Pena High School,90,78
23848,Kimberly Juarez,F,10th,Pena High School,70,79
23849,Danielle Baker,F,11th,Pena High School,86,78
23850,Pamela Rubio,F,10th,Pena High School,79,77
23851,Douglas Barker,M,12th,Pena High School,83,89
23852,Logan Bennett,M,9th,Pena High School,96,79
23853,Audrey Crawford,F,11th,Pena High School,92,95
23854,Heather Lynch,F,11th,Pena High School,70,94
23855,Debra Murphy,F,11th,Pena High School,81,74
23856,Anne Hernandez,F,9th,Pena High School,82,81
23857,Jason Carter,M,11th,Pena High School,99,96
23858,Sylvia Gaines,F,9th,Pena High School,87,90
23859,Carolyn Graham,F,9th,Pena High School,88,95
23860,Scott Cortez,M,12th,Pena High School,97,75
23861,Corey Coleman,M,11th,Pena High School,98,72
23862,James Richardson,M,11th,Pena High School,76,72
23863,Wayne Fowler,M,9th,Pena High School,80,72
23864,Joseph Hicks,M,11th,Pena High School,98,79
23865,Anita Jones,F,11th,Pena High School,74,96
23866,Darren Marshall,M,10th,Pena High School,81,94
23867,Mrs. Nancy Blair,F,9th,Pena High School,87,95
23868,Sylvia Ross,F,11th,Pena High School,91,99
23869,Ethan Le,M,11th,Pena High School,91,90
23870,Kristin Williams,F,12th,Pena High School,78,87
23871,Nicholas Crosby,M,12th,Pena High School,98,79
23872,Christina Parker,F,9th,Pena High School,97,93
23873,Patricia Cochran,F,9th,Pena High School,98,91
23874,Stephen Stephens,M,9th,Pena High School,99,85
23875,Michael Hopkins,M,9th,Pena High School,80,73
23876,Dorothy Patel,F,12th,Pena High School,91,82
23877,Jamie Newman,M,9th,Pena High School,91,74
23878,Nicole Allen,F,11th,Pena High School,92,68
23879,Valerie Vazquez,F,10th,Pena High School,98,72
23880,Molly Padilla,F,9th,Pena High School,82,74
23881,Kyle Zimmerman,M,9th,Pena High School,82,93
23882,William Martin,M,10th,Pena High School,95,76
23883,Charles Cunningham,M,10th,Pena High School,93,92
23884,Taylor Ford,F,11th,Pena High School,90,86
23885,Jamie King,F,10th,Pena High School,75,82
23886,Catherine Coleman,F,12th,Pena High School,93,88
23887,Jason Lewis,M,10th,Pena High School,90,85
23888,Charles Hanson,M,9th,Pena High School,83,71
23889,Jacqueline Glenn,F,12th,Pena High School,85,75
23890,Jessica Brown,F,10th,Pena High School,75,70
23891,Kevin Aguirre,M,11th,Pena High School,97,77
23892,Lisa Farley,F,11th,Pena High School,70,74
23893,Cody Carson,M,10th,Pena High School,98,77
23894,Michael Nguyen,M,11th,Pena High School,92,87
23895,Catherine Sanchez,F,9th,Pena High School,98,89
23896,Rhonda Vaughn,F,11th,Pena High School,84,84
23897,Alexandria Maxwell,F,12th,Pena High School,97,99
23898,Jackson Smith,M,10th,Pena High School,94,80
23899,Hannah Mccall,F,11th,Pena High School,95,70
23900,Brian Washington,M,11th,Pena High School,96,97
23901,Clinton Bell,M,11th,Pena High School,93,89
23902,Jillian Gonzales,F,9th,Pena High School,73,70
23903,Karen Lopez,F,9th,Pena High School,77,93
23904,Shelley Scott,F,12th,Pena High School,93,73
23905,Jacob Perez,M,9th,Pena High School,73,90
23906,Joseph Edwards,M,11th,Pena High School,98,91
23907,Morgan Wallace,F,10th,Pena High School,91,77
23908,Aaron Carpenter MD,M,12th,Pena High School,86,73
23909,Timothy Clark,M,9th,Pena High School,88,84
23910,Nancy Castro,F,10th,Pena High School,71,72
23911,Natalie Phillips,F,10th,Pena High School,82,85
23912,Julie Schmidt,F,11th,Pena High School,92,93
23913,Erica Henderson,F,12th,Pena High School,85,72
23914,Anthony Peters,M,11th,Pena High School,97,69
23915,Pamela Wilson,F,12th,Pena High School,92,99
23916,Courtney Davis,F,10th,Pena High School,78,82
23917,Robert Davis,M,10th,Pena High School,99,96
23918,Kiara Daniels,F,9th,Pena High School,87,96
23919,Robin Fox,F,9th,Pena High School,95,75
23920,Desiree Young,F,10th,Pena High School,99,93
23921,Alexandra Hebert,F,11th,Pena High School,92,96
23922,Matthew Oconnor,M,10th,Pena High School,91,68
23923,Ana Ramirez,F,11th,Pena High School,69,88
23924,Sharon Stephens,F,9th,Pena High School,87,72
23925,Samuel Scott,M,11th,Pena High School,88,86
23926,Joseph Griffin,M,9th,Pena High School,88,85
23927,Andrea Li,F,10th,Pena High School,69,86
23928,Matthew Buckley,M,9th,Pena High School,83,93
23929,Jordan Mendoza,M,10th,Pena High School,70,95
23930,Emily Mills,F,12th,Pena High School,93,88
23931,Candace Stevens,F,9th,Pena High School,81,89
23932,Kristen Callahan,F,10th,Pena High School,73,90
23933,Elizabeth Johnson,F,10th,Pena High School,75,76
23934,James Vazquez,M,9th,Pena High School,81,72
23935,Michael Mosley,M,10th,Pena High School,79,86
23936,Kathryn Moore,F,10th,Pena High School,83,96
23937,Nicolas Jones,M,11th,Pena High School,72,92
23938,Lindsay Watkins,F,9th,Pena High School,94,84
23939,Michael Adams,M,12th,Pena High School,82,84
23940,Justin Mcintyre,M,11th,Pena High School,85,94
23941,Tony Garner,M,9th,Pena High School,78,70
23942,Michael Robles,M,11th,Pena High School,80,98
23943,Amy King,F,12th,Pena High School,88,91
23944,Michael Clark,M,10th,Pena High School,70,81
23945,Nancy Mitchell,F,9th,Pena High School,86,98
23946,Wanda Perkins,F,9th,Pena High School,91,93
23947,Jessica Smith,F,11th,Pena High School,73,78
23948,Deborah Fox,F,11th,Pena High School,93,88
23949,Crystal Jones,F,9th,Pena High School,77,75
23950,Jason Hendrix,M,9th,Pena High School,99,88
23951,Melissa Coleman,F,11th,Pena High School,78,99
23952,Jennifer Russell,F,10th,Pena High School,74,84
23953,Andrew David,M,9th,Pena High School,78,97
23954,Benjamin Cox,M,10th,Pena High School,71,95
23955,Mary Anderson,F,11th,Pena High School,70,87
23956,Sarah Chen,F,11th,Pena High School,77,98
23957,Gregory Ruiz,M,11th,Pena High School,82,85
23958,Jeffrey Dalton,M,12th,Pena High School,96,82
23959,Robert Ramos,M,9th,Pena High School,95,86
23960,Mary Cervantes,F,10th,Pena High School,83,73
23961,Joshua Ramirez,M,10th,Pena High School,79,99
23962,Katelyn Scott,F,12th,Pena High School,97,98
23963,Aaron Smith,M,9th,Pena High School,99,70
23964,Tina Luna,F,12th,Pena High School,70,72
23965,Danielle Roberson,F,11th,Pena High School,94,87
23966,Kenneth Cherry,M,12th,Pena High School,81,80
23967,Linda Carter,F,10th,Pena High School,86,68
23968,Dr. Monica Wilson,F,11th,Pena High School,87,78
23969,Mckenzie Jones,F,11th,Pena High School,84,98
23970,Steven Stewart,M,10th,Pena High School,90,99
23971,Ashley Yates,F,9th,Pena High School,75,88
23972,Joshua Solis,M,11th,Pena High School,99,87
23973,Jason Alvarez,M,10th,Pena High School,95,88
23974,Karen Ibarra,F,10th,Pena High School,87,75
23975,Jordan Jackson,F,10th,Pena High School,84,80
23976,Shawn Reese,M,12th,Pena High School,72,91
23977,Dr. Kristin Holland,F,12th,Pena High School,70,71
23978,Dustin Lewis,M,10th,Pena High School,92,89
23979,Dan Mcguire,M,11th,Pena High School,77,72
23980,Kaitlin Garcia,F,9th,Pena High School,78,88
23981,Christopher Spencer,M,12th,Pena High School,96,94
23982,Joshua Warren,M,10th,Pena High School,74,84
23983,Donna Scott,F,11th,Pena High School,98,82
23984,Elizabeth Parker,F,9th,Pena High School,97,98
23985,Jose Nichols,M,10th,Pena High School,70,68
23986,James Shaw,M,9th,Pena High School,97,93
23987,Willie Thomas,M,10th,Pena High School,95,99
23988,Jeremy Gillespie,M,12th,Pena High School,84,98
23989,Alexis Clayton,F,10th,Pena High School,82,69
23990,Katelyn Evans,F,9th,Pena High School,94,93
23991,Steven Reese,M,12th,Pena High School,98,86
23992,David Harrell,M,9th,Pena High School,90,88
23993,Sean Hurst,M,12th,Pena High School,99,72
23994,Anna Scott,F,12th,Pena High School,85,69
23995,Amy Smith,F,11th,Pena High School,71,92
23996,Nathan Moses,M,10th,Pena High School,70,75
23997,Jill Thompson,F,10th,Pena High School,98,88
23998,Kimberly Smith,F,12th,Pena High School,80,79
23999,Raymond King,M,11th,Pena High School,82,86
24000,Jeremy Harris,M,9th,Pena High School,89,86
24001,Mario Bennett,M,10th,Pena High School,97,97
24002,Stacie Holland,F,9th,Pena High School,87,85
24003,Chad Hamilton,M,9th,Pena High School,90,90
24004,Elizabeth Ramirez,F,9th,Pena High School,84,77
24005,Regina Perkins,F,11th,Pena High School,91,86
24006,Victoria Walsh,F,9th,Pena High School,97,77
24007,Joseph Thompson,M,12th,Pena High School,81,70
24008,Vanessa Carr,F,10th,Pena High School,94,79
24009,Kimberly Knight DDS,F,11th,Pena High School,99,81
24010,Amanda Sanchez,F,9th,Pena High School,69,70
24011,Terry Poole,M,9th,Pena High School,80,85
24012,Tiffany Higgins,F,9th,Pena High School,88,87
24013,Alicia Lee,F,9th,Pena High School,80,82
24014,Kelly Gonzalez,F,11th,Pena High School,75,83
24015,Michael Robinson,M,10th,Pena High School,73,82
24016,Janet Hart,F,9th,Pena High School,84,88
24017,Kristin Wilson,F,10th,Pena High School,77,87
24018,Tony Peterson,M,11th,Pena High School,92,97
24019,Caroline Barnes,F,9th,Pena High School,99,71
24020,Carl Donovan,M,11th,Pena High School,94,85
24021,Amy Stone,F,11th,Pena High School,71,90
24022,Amanda Jackson,F,10th,Pena High School,80,90
24023,Emily Garcia,F,9th,Pena High School,75,76
24024,Justin Williams,M,12th,Pena High School,85,84
24025,Danielle Mcdaniel,F,9th,Pena High School,77,86
24026,Allison Lewis,F,10th,Pena High School,99,72
24027,Lawrence Li,M,10th,Pena High School,87,69
24028,Mia Newman,F,12th,Pena High School,79,94
24029,Brian Barber,M,10th,Pena High School,77,92
24030,Rebecca Lyons,F,12th,Pena High School,97,85
24031,Kenneth Carson,M,9th,Pena High School,72,68
24032,Adrian Mitchell,M,10th,Pena High School,76,84
24033,Michelle Martin,F,11th,Pena High School,82,99
24034,Anthony Fox,M,9th,Pena High School,91,92
24035,Ryan Bradshaw,M,9th,Pena High School,71,97
24036,Katherine Cardenas,F,11th,Pena High School,88,69
24037,Kimberly Parker,F,9th,Pena High School,84,94
24038,Julie Robinson,F,11th,Pena High School,99,99
24039,Heather Bates,F,12th,Pena High School,74,75
24040,Christopher Johnson,M,9th,Pena High School,74,88
24041,Joshua Acevedo,M,10th,Pena High School,71,98
24042,Hannah Le,F,10th,Pena High School,85,75
24043,Kayla Lee,F,9th,Pena High School,91,86
24044,Karen Reed,F,10th,Pena High School,98,95
24045,Jamie Edwards,F,9th,Pena High School,82,88
24046,Ann Atkinson,F,11th,Pena High School,79,94
