,Student ID,student_name,gender,grade,school_name,reading_score,math_score
25980,25980,Jeffery Johnson,M,11th,Wright High School,77,94
25981,25981,Michael Martinez,M,11th,Wright High School,70,88
25982,25982,Teresa Patel,F,10th,Wright High School,78,76
25983,25983,Heidi Shaw,F,10th,Wright High School,70,73
25984,25984,Mr. Stephen Berry,M,10th,Wright High School,80,74
25985,25985,Michael Lopez,M,9th,Wright High School,87,76
25986,25986,Taylor Lane,F,10th,Wright High School,85,74
25987,25987,Anthony Wood,M,10th,Wright High School,98,77
25988,25988,Michael Gonzalez,M,9th,Wright High School,72,86
25989,25989,Kelly Miller,F,9th,Wright High School,83,86
25990,25990,Thomas Clark,M,10th,Wright High School,71,90
25991,25991,Jay Dixon,M,10th,Wright High School,84,73
25992,25992,Aaron Love,M,10th,Wright High School,82,89
25993,25993,Levi Reyes,M,12th,Wright High School,69,96
25994,25994,Michael Wolfe,M,10th,Wright High School,87,71
25995,25995,Michael Williams,M,10th,Wright High School,91,97
25996,25996,Taylor James,F,12th,Wright High School,98,96
25997,25997,Brian Harris,M,11th,Wright High School,94,71
25998,25998,Charles Preston,M,11th,Wright High School,80,87
25999,25999,James Saunders,M,9th,Wright High School,96,85
26000,26000,Ryan Smith,M,10th,Wright High School,94,77
26001,26001,Robin Schmitt,F,12th,Wright High School,79,82
26002,26002,Sheri Roberts,F,9th,Wright High School,79,70
26003,26003,Sarah Miller,F,9th,Wright High School,90,99
26004,26004,Jason Martin,M,10th,Wright High School,74,85
26005,26005,Dr. Judith Reese,F,12th,Wright High School,81,90
26006,26006,Alexis Gonzalez,F,11th,Wright High School,88,70
26007,26007,James Blankenship,M,10th,Wright High School,85,90
26008,26008,Mark Roberts,M,11th,Wright High School,87,95
26009,26009,Matthew Jackson,M,10th,Wright High School,81,94
26010,26010,Sarah Hernandez,F,10th,Wright High School,89,98
26011,26011,Brittney Nolan,F,11th,Wright High School,70,76
26012,26012,Dennis Carter,M,11th,Wright High School,99,84
26013,26013,Shane Robinson,M,9th,Wright High School,92,92
26014,26014,Julie Knight,F,9th,Wright High School,92,85
26015,26015,Carol Watson,F,10th,Wright High School,91,75
26016,26016,Tom Wallace,M,12th,Wright High School,90,90
26017,26017,Brandon Mitchell,M,9th,Wright High School,76,81
26018,26018,Brian Lopez,M,9th,Wright High School,79,91
26019,26019,Mark Walters,M,11th,Wright High School,92,92
26020,26020,Helen Morgan,F,12th,Wright High School,94,84
26021,26021,Danielle Klein,F,12th,Wright High School,79,86
26022,26022,David Mendez,M,10th,Wright High School,90,90
26023,26023,Jeremiah Patel,M,9th,Wright High School,87,97
26024,26024,Belinda Higgins,F,12th,Wright High School,85,91
26025,26025,Amber Bender,F,12th,Wright High School,91,78
26026,26026,Crystal Smith,F,11th,Wright High School,72,76
26027,26027,Michael Washington,M,9th,Wright High School,97,88
26028,26028,Christina Goodman,F,11th,Wright High School,94,69
26029,26029,Natalie Howard,F,12th,Wright High School,80,93
26030,26030,William Richardson,M,9th,Wright High School,90,77
26031,26031,Lauren Duncan,F,12th,Wright High School,90,82
26032,26032,Heather Stuart,F,11th,Wright High School,94,95
26033,26033,Elizabeth Robbins,F,12th,Wright High School,69,99
26034,26034,John Mann,M,11th,Wright High School,73,91
26035,26035,Michael Holmes,M,9th,Wright High School,98,80
26036,26036,Sherry Jenkins,F,11th,Rodriguez High School,74,81
26037,26037,Kimberly Calderon,F,10th,Rodriguez High School,80,86
26038,26038,William Brady,M,11th,Rodriguez High School,97,62
26039,26039,Jacob Padilla,M,11th,Rodriguez High School,79,73
26040,26040,Paula Maldonado,F,10th,Rodriguez High School,96,92
26041,26041,Patricia Escobar,F,12th,Rodriguez High School,68,98
26042,26042,Becky Castillo,F,11th,Rodriguez High School,93,61
26043,26043,Tamara Morris,F,10th,Rodriguez High School,63,98
26044,26044,Brian Smith,M,9th,Rodriguez High School,67,97
26045,26045,Katelyn Valencia,F,12th,Rodriguez High School,92,61
26046,26046,Gary Orr,M,9th,Rodriguez High School,89,60
26047,26047,Melissa Lowery,F,9th,Rodriguez High School,85,92
26048,26048,Brian Moore,M,12th,Rodriguez High School,66,99
26049,26049,Nicole Simon,F,10th,Rodriguez High School,76,72
26050,26050,Tiffany Smith,F,9th,Rodriguez High School,91,87
26051,26051,Christopher Black,M,11th,Rodriguez High School,83,74
26052,26052,Richard Gonzalez,M,10th,Rodriguez High School,99,55
26053,26053,Cameron Hawkins,M,10th,Rodriguez High School,87,89
26054,26054,Desiree Martinez,F,11th,Rodriguez High School,73,91
26055,26055,Robert Shepard,M,11th,Rodriguez High School,65,65
26056,26056,Tina Campbell,F,12th,Rodriguez High School,83,86
26057,26057,Debra Ashley,F,10th,Rodriguez High School,95,74
26058,26058,Cody Wilson,M,11th,Rodriguez High School,77,55
26059,26059,Michelle Wall,F,9th,Rodriguez High School,91,70
26060,26060,Jon Reyes,M,12th,Rodriguez High School,69,99
26061,26061,Sarah Young DDS,F,12th,Rodriguez High School,83,96
26062,26062,David Martin,M,11th,Rodriguez High School,88,55
26063,26063,Lauren Weber,F,11th,Rodriguez High School,92,75
26064,26064,Matthew Henderson,M,12th,Rodriguez High School,94,61
26065,26065,Micheal Ryan,M,12th,Rodriguez High School,68,69
26066,26066,David Ramirez,M,11th,Rodriguez High School,79,80
26067,26067,William Lewis,M,11th,Rodriguez High School,97,76
26068,26068,Gabriel Rich,M,11th,Rodriguez High School,79,96
26069,26069,Kimberly Kennedy,F,11th,Rodriguez High School,84,57
26070,26070,Rebecca Kennedy,F,12th,Rodriguez High School,80,79
26071,26071,Rachel Alvarez,F,9th,Rodriguez High School,89,94
26072,26072,Mark Beltran,M,9th,Rodriguez High School,66,92
26073,26073,Travis Tucker,M,9th,Rodriguez High School,70,72
26074,26074,Matthew Brown,M,12th,Rodriguez High School,75,79
26075,26075,Jon Jackson,M,10th,Rodriguez High School,96,58
26076,26076,Anthony Wilson,M,10th,Rodriguez High School,91,58
26077,26077,Nathan Anderson,M,12th,Rodriguez High School,77,86
26078,26078,Chris Johnson,M,9th,Rodriguez High School,74,55
26079,26079,Kevin Wheeler,M,11th,Rodriguez High School,97,95
26080,26080,Melissa Macias,F,11th,Rodriguez High School,97,61
26081,26081,Alyssa Hoffman,F,9th,Rodriguez High School,66,69
26082,26082,Tiffany Sanders,F,11th,Rodriguez High School,68,81
26083,26083,Cassandra Cole,F,9th,Rodriguez High School,63,81
26084,26084,Samantha Harrison,F,11th,Rodriguez High School,92,86
26085,26085,Derek Gray,M,11th,Rodriguez High School,77,85
26086,26086,David Richard,M,9th,Rodriguez High School,79,97
26087,26087,Stephanie Ray,F,11th,Rodriguez High School,75,79
26088,26088,Robin Jones,F,10th,Rodriguez High School,64,75
26089,26089,Gloria Stephenson,F,9th,Rodriguez High School,95,63
26090,26090,James Mendez,M,10th,Rodriguez High School,84,58
26091,26091,Richard Boone,M,10th,Rodriguez High School,68,88
26092,26092,Michael Harris,M,9th,Rodriguez High School,91,62
26093,26093,James Cabrera,M,12th,Rodriguez High School,71,76
26094,26094,Sarah Pearson,F,9th,Rodriguez High School,82,71
26095,26095,Jacqueline Turner,F,9th,Rodriguez High School,67,59
26096,26096,Patricia Young,F,9th,Rodriguez High School,78,88
26097,26097,Shelley Hill,F,10th,Rodriguez High School,97,67
26098,26098,Kelly Rogers,F,10th,Rodriguez High School,67,71
26099,26099,Jessica Wilkins,F,9th,Rodriguez High School,87,81
26100,26100,Jacob Nelson,M,11th,Rodriguez High School,68,67
26101,26101,Kristen Bell,F,11th,Rodriguez High School,79,91
26102,26102,George Williams,M,12th,Rodriguez High School,87,58
26103,26103,Jason Rice,M,12th,Rodriguez High School,64,62
26104,26104,Gregory Parrish,M,9th,Rodriguez High School,66,64
26105,26105,Lawrence Mejia,M,12th,Rodriguez High School,68,76
26106,26106,Brandon Randolph,M,11th,Rodriguez High School,71,83
26107,26107,Craig Hull,M,9th,Rodriguez High School,67,97
26108,26108,David Henry,M,9th,Rodriguez High School,79,80
26109,26109,Nathan Taylor,M,12th,Rodriguez High School,64,64
26110,26110,Brandon Sloan,M,12th,Rodriguez High School,91,98
26111,26111,Angela Thompson DDS,F,11th,Rodriguez High School,82,84
26112,26112,Jacqueline Ford,F,10th,Rodriguez High School,78,88
26113,26113,Jeffery Johnston,M,10th,Rodriguez High School,72,81
26114,26114,Mr. Darren Taylor,M,11th,Rodriguez High School,88,82
26115,26115,Jennifer Wood,F,10th,Rodriguez High School,63,59
26116,26116,Nicole Bennett,F,11th,Rodriguez High School,69,57
26117,26117,Kristina White,F,10th,Rodriguez High School,91,59
26118,26118,Michele Aguirre,F,11th,Rodriguez High School,65,87
26119,26119,Shane Williams,M,10th,Rodriguez High School,92,67
26120,26120,Christopher Novak,M,10th,Rodriguez High School,77,71
26121,26121,Andrew Dalton,M,11th,Rodriguez High School,68,80
26122,26122,Julie Patton,F,9th,Rodriguez High School,81,71
26123,26123,Wayne White,M,11th,Rodriguez High School,87,64
26124,26124,Pamela Jones,F,12th,Rodriguez High School,76,65
26125,26125,Jennifer Harvey,F,11th,Rodriguez High School,84,78
26126,26126,Daniel Welch II,M,9th,Rodriguez High School,66,78
26127,26127,Dave Higgins,M,11th,Rodriguez High School,98,97
26128,26128,Kevin Cox,M,12th,Rodriguez High School,97,65
26129,26129,Michelle Thornton,F,11th,Rodriguez High School,88,95
26130,26130,Sherri Smith,F,12th,Rodriguez High School,64,70
26131,26131,Bill Burch,M,11th,Rodriguez High School,83,80
26132,26132,Laurie Carter,F,9th,Rodriguez High School,68,93
26133,26133,Casey Hernandez,M,9th,Rodriguez High School,83,90
26134,26134,Mitchell Moore,M,12th,Rodriguez High School,98,87
26135,26135,Roger Horton Jr.,M,9th,Rodriguez High School,89,92
26136,26136,James Watkins,M,9th,Rodriguez High School,94,95
26137,26137,Megan Estrada,F,11th,Rodriguez High School,92,57
26138,26138,James Garcia,M,12th,Rodriguez High School,70,56
26139,26139,Keith Salazar,M,11th,Rodriguez High School,98,68
26140,26140,Bradley Holloway,M,11th,Rodriguez High School,90,57
26141,26141,Katherine Coleman,F,11th,Rodriguez High School,89,64
26142,26142,Stephen Duncan,M,9th,Rodriguez High School,78,79
26143,26143,Loretta Fisher,F,11th,Rodriguez High School,67,98
26144,26144,Joshua Ortiz,M,11th,Rodriguez High School,97,65
26145,26145,Sara Hughes,F,11th,Rodriguez High School,89,88
26146,26146,Jesus Joseph,M,10th,Rodriguez High School,64,91
26147,26147,Nicholas Mann,M,10th,Rodriguez High School,99,60
26148,26148,Richard Diaz,M,9th,Rodriguez High School,76,63
26149,26149,Raymond Lawrence,M,10th,Rodriguez High School,99,85
26150,26150,Steven Combs,M,10th,Rodriguez High School,75,84
26151,26151,Christopher Rose,M,12th,Rodriguez High School,85,60
26152,26152,Melissa Hudson,F,10th,Rodriguez High School,80,64
26153,26153,Brian Sanchez,M,10th,Rodriguez High School,83,57
26154,26154,Jodi Wright,F,9th,Rodriguez High School,65,95
26155,26155,Suzanne Vaughn,F,12th,Rodriguez High School,64,68
26156,26156,Michelle Taylor,F,9th,Rodriguez High School,63,69
26157,26157,Clinton Burton,M,10th,Rodriguez High School,86,96
26158,26158,Darlene Harrell,F,10th,Rodriguez High School,73,76
26159,26159,Angela Williams,F,10th,Rodriguez High School,96,92
26160,26160,Steven Wilcox,M,9th,Rodriguez High School,68,95
26161,26161,Rachel Ford,F,9th,Rodriguez High School,67,97
26162,26162,Robert Ellis,M,9th,Rodriguez High School,93,99
26163,26163,Jordan Weeks,M,10th,Rodriguez High School,66,59
26164,26164,Bruce Perry,M,10th,Rodriguez High School,98,84
26165,26165,Justin Aguilar,M,12th,Rodriguez High School,88,98
26166,26166,David Cooper,M,9th,Rodriguez High School,78,63
26167,26167,Richard Ware,M,9th,Rodriguez High School,89,88
26168,26168,William Arnold,M,12th,Rodriguez High School,70,94
26169,26169,Briana Rodriguez,F,10th,Rodriguez High School,71,89
26170,26170,Kyle Cunningham,M,11th,Rodriguez High School,69,58
26171,26171,Kelly Morales,F,9th,Rodriguez High School,65,66
26172,26172,Regina Lopez,F,10th,Rodriguez High School,81,73
26173,26173,Michael Delgado,M,9th,Rodriguez High School,72,87
26174,26174,Fred Frederick,M,9th,Rodriguez High School,99,58
26175,26175,Ryan Fisher,M,10th,Rodriguez High School,84,89
26176,26176,Andrew Cole,M,11th,Rodriguez High School,76,59
26177,26177,Jennifer Davis,F,9th,Rodriguez High School,73,94
26178,26178,Lawrence Gomez,M,9th,Rodriguez High School,66,56
26179,26179,Veronica Merritt,F,9th,Rodriguez High School,72,97
26180,26180,Frank Camacho,M,9th,Rodriguez High School,67,69
26181,26181,Tracy Boyd,F,11th,Rodriguez High School,89,80
26182,26182,Jeanne Smith,F,10th,Rodriguez High School,72,94
26183,26183,Ruben Mcdowell,M,9th,Rodriguez High School,70,80
26184,26184,Michael Hall,M,11th,Rodriguez High School,78,56
26185,26185,Joseph Bennett,M,11th,Rodriguez High School,80,74
26186,26186,Caleb Ball,M,9th,Rodriguez High School,96,65
26187,26187,Joseph Campbell,M,11th,Rodriguez High School,82,80
26188,26188,Jennifer Sanders,F,9th,Rodriguez High School,82,71
26189,26189,Madeline Ortiz,F,11th,Rodriguez High School,97,89
26190,26190,Amber Banks,F,9th,Rodriguez High School,75,66
26191,26191,Erin Clark,F,11th,Rodriguez High School,81,94
26192,26192,Shelia Rodriguez,F,11th,Rodriguez High School,69,75
26193,26193,Tim Bradley,M,11th,Rodriguez High School,98,82
26194,26194,Benjamin Ross,M,10th,Rodriguez High School,85,97
26195,26195,James Chapman,M,12th,Rodriguez High School,97,62
26196,26196,Tony Davidson,M,9th,Rodriguez High School,86,90
26197,26197,James Thompson,M,9th,Rodriguez High School,81,70
26198,26198,Vincent Harris,M,11th,Rodriguez High School,73,60
26199,26199,Kayla Stafford,F,10th,Rodriguez High School,74,76
26200,26200,Jeffrey Barnes,M,12th,Rodriguez High School,91,94
26201,26201,Maria Robinson,F,9th,Rodriguez High School,90,76
26202,26202,Tanya Herrera,F,10th,Rodriguez High School,66,76
26203,26203,Michelle Luna,F,11th,Rodriguez High School,73,75
26204,26204,Autumn Kirby,F,12th,Rodriguez High School,71,73
26205,26205,Fernando Mann,M,12th,Rodriguez High School,80,68
26206,26206,Jeremy Perez,M,11th,Rodriguez High School,94,87
26207,26207,Michael Lynch,M,11th,Rodriguez High School,65,78
26208,26208,Benjamin Morgan,M,9th,Rodriguez High School,99,83
26209,26209,Johnny Mcclain,M,12th,Rodriguez High School,92,97
26210,26210,Amanda Waller,F,9th,Rodriguez High School,84,97
26211,26211,Tina Rojas,F,10th,Rodriguez High School,89,67
26212,26212,Ryan Hansen,M,10th,Rodriguez High School,97,82
26213,26213,Emily Shannon,F,12th,Rodriguez High School,81,67
26214,26214,Dominique Holmes,F,10th,Rodriguez High School,84,60
26215,26215,Christopher Jackson,M,12th,Rodriguez High School,90,94
26216,26216,Melissa Preston,F,10th,Rodriguez High School,97,69
26217,26217,Amy Williams,F,12th,Rodriguez High School,68,58
26218,26218,Tammy Turner,F,9th,Rodriguez High School,87,63
26219,26219,Michael Owens,M,9th,Rodriguez High School,63,83
26220,26220,Robert Schmitt,M,12th,Rodriguez High School,73,63
26221,26221,Malik Torres,M,9th,Rodriguez High School,92,55
26222,26222,Heather Young,F,10th,Rodriguez High School,98,62
26223,26223,Olivia Smith,F,9th,Rodriguez High School,80,78
26224,26224,Yesenia Smith,F,9th,Rodriguez High School,76,86
26225,26225,Lorraine Ramos,F,10th,Rodriguez High School,82,95
26226,26226,April Hill,F,9th,Rodriguez High School,88,85
26227,26227,Sarah Smith,F,11th,Rodriguez High School,94,90
26228,26228,Peter Carlson,M,11th,Rodriguez High School,79,78
26229,26229,Susan Horn,F,10th,Rodriguez High School,89,89
26230,26230,Amber Porter,F,11th,Rodriguez High School,93,74
26231,26231,Joseph Perez,M,11th,Rodriguez High School,79,79
26232,26232,Marcus Munoz,M,11th,Rodriguez High School,66,98
26233,26233,Jeffrey Lopez,M,10th,Rodriguez High School,81,97
26234,26234,Devin Luna,M,9th,Rodriguez High School,91,92
26235,26235,Ariel Gillespie,F,9th,Rodriguez High School,77,73
26236,26236,Michael Powers,M,10th,Rodriguez High School,73,66
26237,26237,Dr. Virginia Evans,F,11th,Rodriguez High School,98,75
26238,26238,Curtis Villanueva,M,10th,Rodriguez High School,82,57
26239,26239,Blake Banks,M,10th,Rodriguez High School,76,98
26240,26240,James Perry,M,11th,Rodriguez High School,74,78
26241,26241,Stacey Jordan,F,9th,Rodriguez High School,86,64
26242,26242,Brett Hanson,M,10th,Rodriguez High School,65,99
26243,26243,Jamie Long,F,11th,Rodriguez High School,94,85
26244,26244,Mark Mora,M,9th,Rodriguez High School,99,74
26245,26245,Jerry Wells,M,12th,Rodriguez High School,93,55
26246,26246,Jacob Davis,M,12th,Rodriguez High School,71,71
26247,26247,Anthony Greene,M,11th,Rodriguez High School,72,88
26248,26248,Richard Hernandez,M,9th,Rodriguez High School,69,90
26249,26249,Deanna Perez,F,9th,Rodriguez High School,86,89
26250,26250,Jamie Gardner,F,9th,Rodriguez High School,74,74
26251,26251,Charles Hernandez,M,11th,Rodriguez High School,89,68
26252,26252,Jeffrey Guzman,M,11th,Rodriguez High School,95,73
26253,26253,Andrew Santiago,M,9th,Rodriguez High School,87,58
26254,26254,Patrick Evans,M,11th,Rodriguez High School,65,76
26255,26255,Tiffany Harrell,F,9th,Rodriguez High School,92,81
26256,26256,Denise Murray,F,12th,Rodriguez High School,85,67
26257,26257,Kurt Gray,M,9th,Rodriguez High School,85,66
26258,26258,Ian Fitzgerald,M,9th,Rodriguez High School,92,63
26259,26259,Cassidy Perez,F,11th,Rodriguez High School,78,92
26260,26260,Dr. John Dyer,M,9th,Rodriguez High School,65,58
26261,26261,John Wilcox,M,11th,Rodriguez High School,66,71
26262,26262,Kim Brown,F,10th,Rodriguez High School,81,59
26263,26263,Jennifer Schmitt,F,10th,Rodriguez High School,68,85
26264,26264,Alexandra Williams,F,9th,Rodriguez High School,63,98
26265,26265,Samantha Williamson,F,12th,Rodriguez High School,82,95
26266,26266,Laura Rodriguez,F,12th,Rodriguez High School,81,61
26267,26267,Brianna Ingram,F,12th,Rodriguez High School,97,98
26268,26268,Jason Mosley,M,9th,Rodriguez High School,69,85
26269,26269,Matthew Barnes,M,9th,Rodriguez High School,68,56
