,Student ID,student_name,gender,grade,school_name,reading_score,math_score,School ID,type,size,budget
2281,2281,Frank King,M,10th,Huang High School,96,99,0,District,2917,1910635
2282,2282,Paul Mercado,M,10th,Huang High School,94,65,0,District,2917,1910635
2283,2283,Bobby Larson,M,11th,Huang High School,83,82,0,District,2917,1910635
2284,2284,Samantha Fitzpatrick,F,12th,Huang High School,97,66,0,District,2917,1910635
2285,2285,Tammy Cruz DDS,F,9th,Huang High School,91,96,0,District,2917,1910635
2286,2286,Dr. Marie Williams,F,11th,Huang High School,95,77,0,District,2917,1910635
2287,2287,Taylor Schaefer,F,11th,Huang High School,70,84,0,District,2917,1910635
2288,2288,Nichole Schultz,F,12th,Huang High School,92,85,0,District,2917,1910635
2289,2289,Olivia Mosley,F,10th,Huang High School,93,59,0,District,2917,1910635
2290,2290,Anthony Fox,M,12th,Huang High School,91,78,0,District,2917,1910635
2291,2291,Brittany Moreno,F,12th,Huang High School,89,89,0,District,2917,1910635
2292,2292,Carol Garrison,F,9th,Huang High School,85,72,0,District,2917,1910635
2293,2293,Alejandro Jones,M,12th,Huang High School,72,68,0,District,2917,1910635
2294,2294,Erin Soto,F,9th,Huang High School,97,91,0,District,2917,1910635
2295,2295,Sandra Garcia,F,10th,Huang High School,83,96,0,District,2917,1910635
2296,2296,Lori Harris,F,11th,Huang High School,91,69,0,District,2917,1910635
2297,2297,Angela Sanchez,F,11th,Huang High School,66,77,0,District,2917,1910635
2298,2298,Jessica Williams,F,10th,Huang High School,63,75,0,District,2917,1910635
2299,2299,Patrick Fisher,M,9th,Huang High School,90,75,0,District,2917,1910635
2300,2300,Richard Wilson,M,11th,Huang High School,86,63,0,District,2917,1910635
2301,2301,David Smith,M,11th,Huang High School,78,61,0,District,2917,1910635
2302,2302,Kenneth Paul Jr.,M,11th,Huang High School,82,82,0,District,2917,1910635
2303,2303,Nathaniel Mathis,M,12th,Huang High School,92,56,0,District,2917,1910635
2304,2304,Bailey Buchanan,F,12th,Huang High School,71,99,0,District,2917,1910635
2305,2305,Jacqueline Green,F,10th,Huang High School,75,62,0,District,2917,1910635
2306,2306,Raymond Dawson,M,9th,Huang High School,92,66,0,District,2917,1910635
2307,2307,Holly Chan,F,12th,Huang High School,92,84,0,District,2917,1910635
2308,2308,Taylor Perez,F,9th,Huang High School,69,95,0,District,2917,1910635
2309,2309,Christian Hernandez,M,9th,Huang High School,69,61,0,District,2917,1910635
2310,2310,Debra Ramos,F,9th,Huang High School,83,69,0,District,2917,1910635
2311,2311,Timothy Chapman,M,12th,Huang High School,84,59,0,District,2917,1910635
2312,2312,Tyrone Benson,M,10th,Huang High School,92,67,0,District,2917,1910635
2313,2313,Joseph Douglas,M,9th,Huang High School,63,79,0,District,2917,1910635
2314,2314,Michaela Hall,F,12th,Huang High School,97,60,0,District,2917,1910635
2315,2315,Michele Mcgrath,F,10th,Huang High School,92,82,0,District,2917,1910635
2316,2316,Marvin Sawyer,M,11th,Huang High School,64,75,0,District,2917,1910635
2317,2317,Jorge Romero,M,10th,Huang High School,66,62,0,District,2917,1910635
2318,2318,Daniel Salazar,M,12th,Huang High School,96,72,0,District,2917,1910635
2319,2319,Kristin Morgan,F,12th,Huang High School,97,81,0,District,2917,1910635
2320,2320,Mr. Jose Morris,M,11th,Huang High School,74,73,0,District,2917,1910635
2321,2321,Dennis Dunn,M,11th,Huang High School,77,75,0,District,2917,1910635
2322,2322,Alexandria Hartman,F,9th,Huang High School,99,69,0,District,2917,1910635
2323,2323,Richard Blackwell,M,11th,Huang High School,68,56,0,District,2917,1910635
2324,2324,Phillip Walker,M,9th,Huang High School,94,62,0,District,2917,1910635
2325,2325,Dana Washington,F,10th,Huang High School,99,57,0,District,2917,1910635
2326,2326,Brittney May,F,12th,Huang High School,81,69,0,District,2917,1910635
2327,2327,Emily Molina,F,10th,Huang High School,80,74,0,District,2917,1910635
2328,2328,Shawn Santos,M,12th,Huang High School,82,72,0,District,2917,1910635
2329,2329,Ryan Carpenter,M,12th,Huang High School,99,81,0,District,2917,1910635
2330,2330,Daniel Jackson,M,9th,Huang High School,65,79,0,District,2917,1910635
2331,2331,Terry Pope,F,11th,Huang High School,93,63,0,District,2917,1910635
2332,2332,Thomas Smith,M,9th,Huang High School,80,93,0,District,2917,1910635
2333,2333,Jerry Brown,M,10th,Huang High School,64,93,0,District,2917,1910635
2334,2334,Chad Dawson,M,10th,Huang High School,82,77,0,District,2917,1910635
2335,2335,Amber Yates,F,11th,Huang High School,64,96,0,District,2917,1910635
2336,2336,Robert Williams,M,12th,Huang High School,87,94,0,District,2917,1910635
2337,2337,Charles Washington,M,10th,Huang High School,75,66,0,District,2917,1910635
2338,2338,Rebecca Davis,F,10th,Huang High School,71,97,0,District,2917,1910635
2339,2339,Stacey Henderson,F,10th,Huang High School,85,81,0,District,2917,1910635
2340,2340,Elizabeth Stuart,F,10th,Huang High School,74,91,0,District,2917,1910635
2341,2341,Bryan Hansen,M,12th,Huang High School,68,86,0,District,2917,1910635
2342,2342,Keith Stokes,M,10th,Huang High School,83,57,0,District,2917,1910635
2343,2343,Melissa Ross,F,9th,Huang High School,81,71,0,District,2917,1910635
2344,2344,Jason Flores,M,12th,Huang High School,73,97,0,District,2917,1910635
2345,2345,Jennifer Rogers,F,9th,Huang High School,84,61,0,District,2917,1910635
2346,2346,Amber Kramer,F,9th,Huang High School,77,94,0,District,2917,1910635
2347,2347,Veronica Lester,F,11th,Huang High School,91,65,0,District,2917,1910635
2348,2348,Joseph Fleming,M,10th,Huang High School,67,74,0,District,2917,1910635
2349,2349,Joseph Reynolds,M,10th,Huang High School,79,89,0,District,2917,1910635
2350,2350,Jose Alvarez,M,11th,Huang High School,82,58,0,District,2917,1910635
2351,2351,Tony Chan,M,10th,Huang High School,82,66,0,District,2917,1910635
2352,2352,Scott Rivers III,M,12th,Huang High School,74,60,0,District,2917,1910635
2353,2353,Tammy Hayes,F,12th,Huang High School,98,83,0,District,2917,1910635
2354,2354,Danny Sanford,M,10th,Huang High School,97,92,0,District,2917,1910635
2355,2355,Melissa Rodriguez MD,F,12th,Huang High School,64,95,0,District,2917,1910635
2356,2356,Scott Hunter,M,11th,Huang High School,84,75,0,District,2917,1910635
2357,2357,Devin Love,M,9th,Huang High School,63,96,0,District,2917,1910635
2358,2358,Ronald Ayala,M,9th,Huang High School,63,84,0,District,2917,1910635
2359,2359,Bethany Mcdonald,F,11th,Huang High School,98,81,0,District,2917,1910635
2360,2360,Amanda Norman,F,9th,Huang High School,64,90,0,District,2917,1910635
2361,2361,Kathryn David,F,11th,Huang High School,67,95,0,District,2917,1910635
2362,2362,Brian Daniels,M,12th,Huang High School,75,76,0,District,2917,1910635
2363,2363,Lindsey Bennett,F,10th,Huang High School,91,90,0,District,2917,1910635
2364,2364,Christine Bass,F,11th,Huang High School,92,97,0,District,2917,1910635
2365,2365,Ashley Young,F,11th,Huang High School,82,74,0,District,2917,1910635
2366,2366,Louis Little,M,12th,Huang High School,85,81,0,District,2917,1910635
2367,2367,Michael Casey,M,11th,Huang High School,64,87,0,District,2917,1910635
2368,2368,Amy Davis,F,9th,Huang High School,89,65,0,District,2917,1910635
2369,2369,Tracey Anderson,F,10th,Huang High School,93,70,0,District,2917,1910635
2370,2370,Mary Boyd,F,12th,Huang High School,82,58,0,District,2917,1910635
2371,2371,Linda Gross,F,11th,Huang High School,78,93,0,District,2917,1910635
2372,2372,James Wilson,M,12th,Huang High School,73,72,0,District,2917,1910635
2373,2373,Ryan Vaughn,M,12th,Huang High School,97,93,0,District,2917,1910635
2374,2374,Emily Sullivan,F,12th,Huang High School,65,93,0,District,2917,1910635
2375,2375,Scott Simpson,M,9th,Huang High School,67,72,0,District,2917,1910635
2376,2376,Wesley Klein,M,12th,Huang High School,69,61,0,District,2917,1910635
2377,2377,Robin Jackson,F,9th,Huang High School,80,60,0,District,2917,1910635
2378,2378,Mark Mayer,M,11th,Huang High School,99,65,0,District,2917,1910635
2379,2379,Kevin Rogers,M,10th,Huang High School,90,73,0,District,2917,1910635
2380,2380,Kenneth Woodard,M,9th,Huang High School,93,71,0,District,2917,1910635
2381,2381,Jennifer Colon,F,11th,Huang High School,77,61,0,District,2917,1910635
2382,2382,Yolanda Jordan,F,11th,Huang High School,63,60,0,District,2917,1910635
2383,2383,Adam Gonzales,M,11th,Huang High School,79,66,0,District,2917,1910635
2384,2384,Kathy Marshall,F,10th,Huang High School,81,72,0,District,2917,1910635
2385,2385,Cynthia Molina,F,11th,Huang High School,88,70,0,District,2917,1910635
2386,2386,Nathan Allen,M,9th,Huang High School,88,82,0,District,2917,1910635
2387,2387,Melissa Carlson,F,10th,Huang High School,96,64,0,District,2917,1910635
2388,2388,Rachel Long,F,9th,Huang High School,83,75,0,District,2917,1910635
2389,2389,Brian Hernandez,M,11th,Huang High School,96,67,0,District,2917,1910635
2390,2390,Lucas Hernandez,M,10th,Huang High School,68,70,0,District,2917,1910635
2391,2391,Tyler Brennan,M,12th,Huang High School,69,68,0,District,2917,1910635
2392,2392,Jacqueline Lopez,F,9th,Huang High School,67,66,0,District,2917,1910635
2393,2393,Rebecca Castillo,F,9th,Huang High School,94,63,0,District,2917,1910635
2394,2394,Christina Parrish,F,9th,Huang High School,92,62,0,District,2917,1910635
2395,2395,Daryl Macias,M,12th,Huang High School,90,85,0,District,2917,1910635
2396,2396,Emma Owen,F,12th,Huang High School,72,75,0,District,2917,1910635
2397,2397,Robert Byrd,M,12th,Huang High School,71,83,0,District,2917,1910635
2398,2398,Michael Foley,M,12th,Huang High School,68,67,0,District,2917,1910635
2399,2399,Anthony Bailey,M,10th,Huang High School,68,74,0,District,2917,1910635
2400,2400,Rebecca Jones,F,9th,Huang High School,98,65,0,District,2917,1910635
2401,2401,Rebecca Schroeder,F,9th,Huang High School,91,90,0,District,2917,1910635
2402,2402,Geoffrey Ortiz MD,M,9th,Huang High School,82,92,0,District,2917,1910635
2403,2403,Katrina Jackson,F,10th,Huang High School,70,57,0,District,2917,1910635
2404,2404,Steven Solomon,M,9th,Huang High School,63,97,0,District,2917,1910635
2405,2405,Barbara Ramos,F,9th,Huang High School,71,91,0,District,2917,1910635
2406,2406,David Armstrong,M,9th,Huang High School,78,95,0,District,2917,1910635
2407,2407,Brandon Tucker,M,9th,Huang High School,75,70,0,District,2917,1910635
2408,2408,Valerie Garcia,F,12th,Huang High School,93,96,0,District,2917,1910635
2409,2409,Rachael Lopez,F,9th,Huang High School,72,71,0,District,2917,1910635
2410,2410,Julia Schmidt,F,9th,Huang High School,74,58,0,District,2917,1910635
2411,2411,Barbara Brown,F,9th,Huang High School,93,87,0,District,2917,1910635
2412,2412,Bryce Nguyen,M,10th,Huang High School,75,82,0,District,2917,1910635
2413,2413,Roger Olsen,M,9th,Huang High School,87,85,0,District,2917,1910635
2414,2414,Mark Harmon,M,12th,Huang High School,65,99,0,District,2917,1910635
2415,2415,Evan Livingston,M,11th,Huang High School,76,59,0,District,2917,1910635
2416,2416,Vickie Keller,F,12th,Huang High School,73,88,0,District,2917,1910635
2417,2417,Isabella Perry,F,11th,Huang High School,67,69,0,District,2917,1910635
2418,2418,Anita Johnson,F,9th,Huang High School,78,88,0,District,2917,1910635
2419,2419,Karen Brown,F,12th,Huang High School,87,93,0,District,2917,1910635
2420,2420,Kimberly Davidson,F,12th,Huang High School,74,96,0,District,2917,1910635
2421,2421,Joel Watkins,M,10th,Huang High School,75,72,0,District,2917,1910635
2422,2422,Jon George,M,11th,Huang High School,96,81,0,District,2917,1910635
2423,2423,William Jackson,M,9th,Huang High School,71,92,0,District,2917,1910635
2424,2424,Juan Cole,M,11th,Huang High School,98,75,0,District,2917,1910635
2425,2425,Mark Aguirre,M,9th,Huang High School,85,65,0,District,2917,1910635
2426,2426,Javier Smith,M,11th,Huang High School,83,80,0,District,2917,1910635
2427,2427,James Martinez,M,10th,Huang High School,92,95,0,District,2917,1910635
2428,2428,John Miller,M,12th,Huang High School,88,79,0,District,2917,1910635
2429,2429,Christopher Potter,M,11th,Huang High School,64,79,0,District,2917,1910635
2430,2430,Jeffrey Brown,M,11th,Huang High School,68,59,0,District,2917,1910635
2431,2431,Regina Reed,F,11th,Huang High School,85,95,0,District,2917,1910635
2432,2432,Tonya Stout,F,10th,Huang High School,84,72,0,District,2917,1910635
2433,2433,Samuel Thomas,M,11th,Huang High School,83,66,0,District,2917,1910635
2434,2434,Julie Roberts,F,9th,Huang High School,70,71,0,District,2917,1910635
2435,2435,Christina Clark,F,9th,Huang High School,90,64,0,District,2917,1910635
2436,2436,Robert Combs,M,10th,Huang High School,80,96,0,District,2917,1910635
2437,2437,Alexis Jimenez,F,10th,Huang High School,71,76,0,District,2917,1910635
2438,2438,Luis Palmer,M,10th,Huang High School,98,94,0,District,2917,1910635
2439,2439,Stephanie Clark,F,10th,Huang High School,97,77,0,District,2917,1910635
2440,2440,Amy Smith,F,9th,Huang High School,68,99,0,District,2917,1910635
2441,2441,Seth Baldwin,M,9th,Huang High School,80,92,0,District,2917,1910635
2442,2442,Jessica Gray,F,9th,Huang High School,96,94,0,District,2917,1910635
2443,2443,Tim Lewis,M,12th,Huang High School,75,58,0,District,2917,1910635
2444,2444,Benjamin Hicks,M,10th,Huang High School,68,94,0,District,2917,1910635
2445,2445,Deborah Jordan,F,10th,Huang High School,81,62,0,District,2917,1910635
2446,2446,Anita Benitez,F,11th,Huang High School,81,86,0,District,2917,1910635
2447,2447,Jill Santiago,F,10th,Huang High School,82,94,0,District,2917,1910635
2448,2448,Rachael Vaughn,F,9th,Huang High School,78,76,0,District,2917,1910635
2449,2449,Matthew Stewart MD,M,12th,Huang High School,67,85,0,District,2917,1910635
2450,2450,Trevor Snyder,M,12th,Huang High School,77,66,0,District,2917,1910635
2451,2451,Sally Pitts,F,12th,Huang High School,85,80,0,District,2917,1910635
2452,2452,Gloria Joseph,F,12th,Huang High School,71,56,0,District,2917,1910635
2453,2453,Joshua Jones,M,9th,Huang High School,72,99,0,District,2917,1910635
2454,2454,Brooke Wells,F,10th,Huang High School,92,61,0,District,2917,1910635
2455,2455,Matthew Perez,M,12th,Huang High School,86,94,0,District,2917,1910635
2456,2456,Caitlyn Chavez,F,9th,Huang High School,64,77,0,District,2917,1910635
2457,2457,Pamela Valentine,F,9th,Huang High School,96,74,0,District,2917,1910635
2458,2458,Jeremiah Howard,M,10th,Huang High School,89,69,0,District,2917,1910635
2459,2459,Diana Atkinson,F,11th,Huang High School,84,78,0,District,2917,1910635
2460,2460,Stephen Zamora,M,9th,Huang High School,73,83,0,District,2917,1910635
2461,2461,James Burns,M,11th,Huang High School,98,74,0,District,2917,1910635
2462,2462,Calvin Orozco,M,12th,Huang High School,78,57,0,District,2917,1910635
2463,2463,Jeffrey Rice,M,9th,Huang High School,84,67,0,District,2917,1910635
2464,2464,Anthony Silva,M,10th,Huang High School,93,75,0,District,2917,1910635
2465,2465,Levi Watson,M,9th,Huang High School,95,81,0,District,2917,1910635
2466,2466,Amber Cruz,F,10th,Huang High School,97,59,0,District,2917,1910635
2467,2467,Suzanne Wilson,F,9th,Huang High School,66,83,0,District,2917,1910635
2468,2468,Karina Stout,F,9th,Huang High School,70,68,0,District,2917,1910635
2469,2469,Richard Morales,M,11th,Huang High School,97,98,0,District,2917,1910635
2470,2470,Michael Medina,M,11th,Huang High School,87,87,0,District,2917,1910635
2471,2471,Andrew Raymond,M,11th,Huang High School,96,60,0,District,2917,1910635
2472,2472,Andrew Morris,M,9th,Huang High School,81,82,0,District,2917,1910635
2473,2473,Daniel Johnson,M,12th,Huang High School,66,61,0,District,2917,1910635
2474,2474,William Woods,M,11th,Huang High School,81,73,0,District,2917,1910635
2475,2475,Laura Gross,F,10th,Huang High School,78,63,0,District,2917,1910635
2476,2476,Christine Mullen,F,12th,Huang High School,70,83,0,District,2917,1910635
2477,2477,Lucas Smith,M,11th,Huang High School,92,70,0,District,2917,1910635
2478,2478,Katherine Braun,F,12th,Huang High School,85,78,0,District,2917,1910635
2479,2479,Kaitlyn Barr,F,9th,Huang High School,99,77,0,District,2917,1910635
2480,2480,Michelle Roberts,F,10th,Huang High School,85,88,0,District,2917,1910635
2481,2481,Jeremiah Jensen,M,10th,Huang High School,80,81,0,District,2917,1910635
2482,2482,Jordan Reed,M,9th,Huang High School,93,65,0,District,2917,1910635
2483,2483,Dawn Herrera,F,9th,Huang High School,69,73,0,District,2917,1910635
2484,2484,David Mitchell,M,12th,Huang High School,79,99,0,District,2917,1910635
2485,2485,Trevor Mendoza,M,9th,Huang High School,86,59,0,District,2917,1910635
2486,2486,Angel Stewart,F,11th,Huang High School,95,58,0,District,2917,1910635
2487,2487,Daniel Smith,M,10th,Huang High School,66,71,0,District,2917,1910635
2488,2488,Paige Miller,F,9th,Huang High School,84,57,0,District,2917,1910635
2489,2489,Carlos Bradley,M,10th,Huang High School,92,90,0,District,2917,1910635
2490,2490,Caroline Vincent,F,10th,Huang High School,89,65,0,District,2917,1910635
2491,2491,Molly Williams,F,10th,Huang High School,84,82,0,District,2917,1910635
2492,2492,Jorge Davis,M,10th,Huang High School,95,58,0,District,2917,1910635
2493,2493,William Garcia,M,9th,Huang High School,72,61,0,District,2917,1910635
2494,2494,James Estrada,M,10th,Huang High School,92,94,0,District,2917,1910635
2495,2495,Sarah Waller,F,10th,Huang High School,95,64,0,District,2917,1910635
2496,2496,Allen Chen,M,10th,Huang High School,86,66,0,District,2917,1910635
2497,2497,Robert Fisher,M,12th,Huang High School,73,66,0,District,2917,1910635
2498,2498,Emily Fernandez,F,9th,Huang High School,99,83,0,District,2917,1910635
2499,2499,Adam Tate,M,11th,Huang High School,98,57,0,District,2917,1910635
2500,2500,Jose Potts,M,9th,Huang High School,88,55,0,District,2917,1910635
2501,2501,Teresa Gonzalez,F,12th,Huang High School,91,69,0,District,2917,1910635
2502,2502,Frank Davis,M,12th,Huang High School,88,87,0,District,2917,1910635
2503,2503,Catherine Johnson,F,12th,Huang High School,93,81,0,District,2917,1910635
2504,2504,Jeremy Miller,M,10th,Huang High School,76,99,0,District,2917,1910635
2505,2505,Terri Torres,F,11th,Huang High School,80,80,0,District,2917,1910635
2506,2506,Thomas Ortiz,M,10th,Huang High School,84,73,0,District,2917,1910635
